tW,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
t,xx,xy,xz,xi,yx,yy,yz,yi,zx,zy,zz,zi,ix,iy,iz,ii
322.0,0.0,0.0308828701917,0.0,0.0,-0.0308828701917,0.0,0.0,0.0,0.0,0.0,0.0680246908732,0.795648249994,0.0,0.0,0.27237644088,1.0
323.0,0.0,0.0459230755628,0.0,0.0,-0.0459230755628,0.0,0.0,0.0,0.0,0.0,0.0701502640816,0.793904286745,0.0,0.0,0.276245977336,1.0
324.0,0.0,0.0606849590519,0.0,0.0,-0.0606849590519,0.0,0.0,0.0,0.0,0.0,0.0722717261064,0.791291591457,0.0,0.0,0.280980134649,1.0
325.0,0.0,0.0751200455573,0.0,0.0,-0.0751200455573,0.0,0.0,0.0,0.0,0.0,0.0743893247451,0.787830075307,0.0,0.0,0.286559249438,1.0
326.0,0.0,0.0891813840256,0.0,0.0,-0.0891813840256,0.0,0.0,0.0,0.0,0.0,0.0765033013257,0.783542395205,0.0,0.0,0.29296090612,1.0
327.0,0.0,0.102823696327,0.0,0.0,-0.102823696327,0.0,0.0,0.0,0.0,0.0,0.0786138899724,0.778453853237,0.0,0.0,0.300160036736,1.0
328.0,0.0,0.116003519149,0.0,0.0,-0.116003519149,0.0,0.0,0.0,0.0,0.0,0.0807213169011,0.772592287827,0.0,0.0,0.308129029075,1.0
329.0,0.0,0.128679338475,0.0,0.0,-0.128679338475,0.0,0.0,0.0,0.0,0.0,0.0828257997489,0.765987957093,0.0,0.0,0.316837842656,1.0
330.0,0.0,0.140811716257,0.0,0.0,-0.140811716257,0.0,0.0,0.0,0.0,0.0,0.0849275469375,0.758673414834,0.0,0.0,0.326254132103,1.0
331.0,0.0,0.15236340889,0.0,0.0,-0.15236340889,0.0,0.0,0.0,0.0,0.0,0.0870267570741,0.750683379649,0.0,0.0,0.336343377425,1.0
332.0,0.0,0.163299477178,0.0,0.0,-0.163299477178,0.0,0.0,0.0,0.0,0.0,0.089123618391,0.742054597692,0.0,0.0,0.347069020699,1.0
333.0,0.0,0.173587387452,0.0,0.0,-0.173587387452,0.0,0.0,0.0,0.0,0.0,0.0912183082246,0.732825699588,0.0,0.0,0.358392608636,1.0
334.0,0.0,0.183197103595,0.0,0.0,-0.183197103595,0.0,0.0,0.0,0.0,0.0,0.0933109925369,0.723037052052,0.0,0.0,0.370273940485,1.0
335.0,0.0,0.192101169707,0.0,0.0,-0.192101169707,0.0,0.0,0.0,0.0,0.0,0.0954018254797,0.712730604755,0.0,0.0,0.382671220724,1.0
336.0,0.0,0.200274783222,0.0,0.0,-0.200274783222,0.0,0.0,0.0,0.0,0.0,0.0974909490029,0.701949733024,0.0,0.0,0.395541215979,1.0
337.0,0.0,0.207695858292,0.0,0.0,-0.207695858292,0.0,0.0,0.0,0.0,0.0,0.0995784925075,0.690739076923,0.0,0.0,0.408839415585,1.0
338.0,0.0,0.214345079311,0.0,0.0,-0.214345079311,0.0,0.0,0.0,0.0,0.0,0.101664572546,0.679144377325,0.0,0.0,0.422520195221,1.0
339.0,0.0,0.220205944462,0.0,0.0,-0.220205944462,0.0,0.0,0.0,0.0,0.0,0.103749292566,0.667212309544,0.0,0.0,0.436536983021,1.0
340.0,0.0,0.225264799238,0.0,0.0,-0.225264799238,0.0,0.0,0.0,0.0,0.0,0.105832742706,0.654990315136,0.0,0.0,0.450842427569,1.0
341.0,0.0,0.229510859888,0.0,0.0,-0.229510859888,0.0,0.0,0.0,0.0,0.0,0.107914999633,0.642526432441,0.0,0.0,0.465388567193,1.0
342.0,0.0,0.2329362268,0.0,0.0,-0.2329362268,0.0,0.0,0.0,0.0,0.0,0.109996126434,0.629869126483,0.0,0.0,0.480126999952,1.0
343.0,0.0,0.235535887852,0.0,0.0,-0.235535887852,0.0,0.0,0.0,0.0,0.0,0.112076172548,0.617067118802,0.0,0.0,0.495009053745,1.0
344.0,0.0,0.237307711814,0.0,0.0,-0.237307711814,0.0,0.0,0.0,0.0,0.0,0.114155173748,0.604169217812,0.0,0.0,0.509985955936,1.0
345.0,0.0,0.238252431886,0.0,0.0,-0.238252431886,0.0,0.0,0.0,0.0,0.0,0.116233152175,0.591224150252,0.0,0.0,0.525009001923,1.0
346.0,0.0,0.238373619531,0.0,0.0,-0.238373619531,0.0,0.0,0.0,0.0,0.0,0.118310116412,0.578280394323,0.0,0.0,0.540029722089,1.0
347.0,0.0,0.237677648759,0.0,0.0,-0.237677648759,0.0,0.0,0.0,0.0,0.0,0.120386061605,0.565386015046,0.0,0.0,0.555000046559,1.0
348.0,0.0,0.23617365107,0.0,0.0,-0.23617365107,0.0,0.0,0.0,0.0,0.0,0.122460969633,0.552588502405,0.0,0.0,0.569872467227,1.0
349.0,0.0,0.233873461284,0.0,0.0,-0.233873461284,0.0,0.0,0.0,0.0,0.0,0.124534809318,0.539934612804,0.0,0.0,0.584600196513,1.0
350.0,0.0,0.230791554526,0.0,0.0,-0.230791554526,0.0,0.0,0.0,0.0,0.0,0.126607536678,0.527470214353,0.0,0.0,0.599137322325,1.0
351.0,0.0,0.226944974646,0.0,0.0,-0.226944974646,0.0,0.0,0.0,0.0,0.0,0.128679095229,0.515240136488,0.0,0.0,0.613438958741,1.0
352.0,0.0,0.222353254403,0.0,0.0,-0.222353254403,0.0,0.0,0.0,0.0,0.0,0.130749416314,0.503288024404,0.0,0.0,0.62746139191,1.0
353.0,0.0,0.217038327746,0.0,0.0,-0.217038327746,0.0,0.0,0.0,0.0,0.0,0.132818419485,0.491656198763,0.0,0.0,0.641162220722,1.0
354.0,0.0,0.211024434556,0.0,0.0,-0.211024434556,0.0,0.0,0.0,0.0,0.0,0.134886012915,0.480385521115,0.0,0.0,0.6545004918,1.0
355.0,0.0,0.204338018259,0.0,0.0,-0.204338018259,0.0,0.0,0.0,0.0,0.0,0.136952093843,0.469515265442,0.0,0.0,0.6674368284,1.0
356.0,0.0,0.197007616689,0.0,0.0,-0.197007616689,0.0,0.0,0.0,0.0,0.0,0.139016549061,0.459082996235,0.0,0.0,0.679933552827,1.0
357.0,0.0,0.189063746665,0.0,0.0,-0.189063746665,0.0,0.0,0.0,0.0,0.0,0.14107925543,0.449124453439,0.0,0.0,0.691954801991,1.0
358.0,0.0,0.180538782705,0.0,0.0,-0.180538782705,0.0,0.0,0.0,0.0,0.0,0.143140080415,0.439673444639,0.0,0.0,0.703466635776,1.0
359.0,0.0,0.171466830362,0.0,0.0,-0.171466830362,0.0,0.0,0.0,0.0,0.0,0.14519888267,0.430761744772,0.0,0.0,0.714437137898,1.0
360.0,0.0,0.16188359464,0.0,0.0,-0.16188359464,0.0,0.0,0.0,0.0,0.0,0.147255512624,0.422419003655,0.0,0.0,0.724836508969,1.0
361.0,0.0,0.151826244013,0.0,0.0,-0.151826244013,0.0,0.0,0.0,0.0,0.0,0.149309813109,0.41467266159,0.0,0.0,0.734637151519,1.0
362.0,0.0,0.141333270518,0.0,0.0,-0.141333270518,0.0,0.0,0.0,0.0,0.0,0.151361619999,0.407547873265,0.0,0.0,0.743813746734,1.0
363.0,0.0,0.130444346464,0.0,0.0,-0.130444346464,0.0,0.0,0.0,0.0,0.0,0.153410762869,0.401067440135,0.0,0.0,0.752343322734,1.0
364.0,0.0,0.119200178256,0.0,0.0,-0.119200178256,0.0,0.0,0.0,0.0,0.0,0.155457065675,0.395251751462,0.0,0.0,0.760205314213,1.0
365.0,0.0,0.107642357874,0.0,0.0,-0.107642357874,0.0,0.0,0.0,0.0,0.0,0.157500347441,0.390118734134,0.0,0.0,0.767381613307,1.0
366.0,0.0,0.0958132125373,0.0,0.0,-0.0958132125373,0.0,0.0,0.0,0.0,0.0,0.15954042296,0.385683811361,0.0,0.0,0.773856611598,1.0
367.0,0.0,0.0837556530692,0.0,0.0,-0.0837556530692,0.0,0.0,0.0,0.0,0.0,0.161577103505,0.381959870335,0.0,0.0,0.779617233171,1.0
368.0,0.0,0.07151302152,0.0,0.0,-0.07151302152,0.0,0.0,0.0,0.0,0.0,0.163610197547,0.378957238859,0.0,0.0,0.784652958688,1.0
369.0,0.0,0.0591289385572,0.0,0.0,-0.0591289385572,0.0,0.0,0.0,0.0,0.0,0.165639511469,0.376683670992,0.0,0.0,0.788955840478,1.0
370.0,0.0,0.0466471511599,0.0,0.0,-0.0466471511599,0.0,0.0,0.0,0.0,0.0,0.167664850293,0.37514434164,0.0,0.0,0.792520508653,1.0
371.0,0.0,0.0341113811364,0.0,0.0,-0.0341113811364,0.0,0.0,0.0,0.0,0.0,0.169686018395,0.374341850085,0.0,0.0,0.79534416831,1.0
372.0,0.0,0.0215651749785,0.0,0.0,-0.0215651749785,0.0,0.0,0.0,0.0,0.0,0.171702820221,0.374276232319,0.0,0.0,0.797426587903,1.0
373.0,0.0,0.00905175555888,0.0,0.0,-0.00905175555888,0.0,0.0,0.0,0.0,0.0,0.173715061001,0.374944982109,0.0,0.0,0.798770078892,1.0
374.0,0.0,-0.00338612383499,0.0,0.0,0.00338612383499,0.0,0.0,0.0,0.0,0.0,0.175722547443,0.376343080623,0.0,0.0,0.79937946682,1.0
375.0,0.0,-0.0157063226462,0.0,0.0,0.0157063226462,0.0,0.0,0.0,0.0,0.0,0.177725088428,0.378463034448,0.0,0.0,0.79926205398,1.0
376.0,0.0,-0.0278674529053,0.0,0.0,0.0278674529053,0.0,0.0,0.0,0.0,0.0,0.179722495683,0.381294921809,0.0,0.0,0.798427573874,1.0
377.0,0.0,-0.0398290153442,0.0,0.0,0.0398290153442,0.0,0.0,0.0,0.0,0.0,0.181714584444,0.384826446761,0.0,0.0,0.796888137683,1.0
378.0,0.0,-0.0515515313307,0.0,0.0,0.0515515313307,0.0,0.0,0.0,0.0,0.0,0.183701174099,0.389043001086,0.0,0.0,0.794658173014,1.0
379.0,0.0,-0.062996670203,0.0,0.0,0.062996670203,0.0,0.0,0.0,0.0,0.0,0.185682088813,0.393927733642,0.0,0.0,0.791754355171,1.0
380.0,0.0,-0.0741273716062,0.0,0.0,0.0741273716062,0.0,0.0,0.0,0.0,0.0,0.187657158128,0.399461626848,0.0,0.0,0.788195531279,1.0
381.0,0.0,-0.0849079624496,0.0,0.0,0.0849079624496,0.0,0.0,0.0,0.0,0.0,0.18962621754,0.405623579986,0.0,0.0,0.784002637554,1.0
382.0,0.0,-0.0953042681282,0.0,0.0,0.0953042681282,0.0,0.0,0.0,0.0,0.0,0.191589109058,0.412390498981,0.0,0.0,0.779198610077,1.0
383.0,0.0,-0.105283717673,0.0,0.0,0.105283717673,0.0,0.0,0.0,0.0,0.0,0.193545681726,0.419737392294,0.0,0.0,0.773808289432,1.0
384.0,0.0,-0.114815442517,0.0,0.0,0.114815442517,0.0,0.0,0.0,0.0,0.0,0.195495792119,0.427637472549,0.0,0.0,0.76785831957,1.0
385.0,0.0,-0.123870368595,0.0,0.0,0.123870368595,0.0,0.0,0.0,0.0,0.0,0.197439304816,0.436062263495,0.0,0.0,0.761377041321,1.0
386.0,0.0,-0.132421301508,0.0,0.0,0.132421301508,0.0,0.0,0.0,0.0,0.0,0.19937609283,0.444981711895,0.0,0.0,0.754394380935,1.0
387.0,0.0,-0.140443004521,0.0,0.0,0.140443004521,0.0,0.0,0.0,0.0,0.0,0.201306038016,0.454364303913,0.0,0.0,0.746941734103,1.0
388.0,0.0,-0.147912269189,0.0,0.0,0.147912269189,0.0,0.0,0.0,0.0,0.0,0.203229031437,0.46417718556,0.0,0.0,0.739051845877,1.0
389.0,0.0,-0.154807978419,0.0,0.0,0.154807978419,0.0,0.0,0.0,0.0,0.0,0.205144973701,0.47438628676,0.0,0.0,0.730758686941,1.0
390.0,0.0,-0.161111161824,0.0,0.0,0.161111161824,0.0,0.0,0.0,0.0,0.0,0.207053775257,0.484956448567,0.0,0.0,0.72209732669,1.0
391.0,0.0,-0.166805043236,0.0,0.0,0.166805043236,0.0,0.0,0.0,0.0,0.0,0.208955356663,0.495851553085,0.0,0.0,0.713103803578,1.0
392.0,0.0,-0.171875080279,0.0,0.0,0.171875080279,0.0,0.0,0.0,0.0,0.0,0.210849648807,0.507034655603,0.0,0.0,0.703814993204,1.0
393.0,0.0,-0.176308995938,0.0,0.0,0.176308995938,0.0,0.0,0.0,0.0,0.0,0.212736593094,0.518468118486,0.0,0.0,0.694268474608,1.0
394.0,0.0,-0.180096802074,0.0,0.0,0.180096802074,0.0,0.0,0.0,0.0,0.0,0.214616141602,0.53011374635,0.0,0.0,0.684502395252,1.0
395.0,0.0,-0.183230814875,0.0,0.0,0.183230814875,0.0,0.0,0.0,0.0,0.0,0.216488257189,0.541932922027,0.0,0.0,0.674555335162,1.0
396.0,0.0,-0.185705662255,0.0,0.0,0.185705662255,0.0,0.0,0.0,0.0,0.0,0.218352913569,0.553886742868,0.0,0.0,0.664466170701,1.0
397.0,0.0,-0.187518283239,0.0,0.0,0.187518283239,0.0,0.0,0.0,0.0,0.0,0.220210095351,0.565936156898,0.0,0.0,0.654273938452,1.0
398.0,0.0,-0.188667919414,0.0,0.0,0.188667919414,0.0,0.0,0.0,0.0,0.0,0.22205979803,0.57804209836,0.0,0.0,0.64401769967,1.0
399.0,0.0,-0.189156098521,0.0,0.0,0.189156098521,0.0,0.0,0.0,0.0,0.0,0.223902027957,0.590165622186,0.0,0.0,0.63373640577,1.0
400.0,0.0,-0.18898661033,0.0,0.0,0.18898661033,0.0,0.0,0.0,0.0,0.0,0.225736802255,0.602268036951,0.0,0.0,0.623468765304,1.0
401.0,0.0,-0.18816547493,0.0,0.0,0.18816547493,0.0,0.0,0.0,0.0,0.0,0.22756414871,0.614311035844,0.0,0.0,0.613253112867,1.0
402.0,0.0,-0.186700903615,0.0,0.0,0.186700903615,0.0,0.0,0.0,0.0,0.0,0.229384105624,0.626256825245,0.0,0.0,0.603127280379,1.0
403.0,0.0,-0.184603252555,0.0,0.0,0.184603252555,0.0,0.0,0.0,0.0,0.0,0.231196721626,0.638068250475,0.0,0.0,0.593128471151,1.0
404.0,0.0,-0.181884969473,0.0,0.0,0.181884969473,0.0,0.0,0.0,0.0,0.0,0.233002055459,0.649708918302,0.0,0.0,0.583293137158,1.0
405.0,0.0,-0.17856053357,0.0,0.0,0.17856053357,0.0,0.0,0.0,0.0,0.0,0.234800175728,0.661143315828,0.0,0.0,0.573656859901,1.0
406.0,0.0,-0.174646388965,0.0,0.0,0.174646388965,0.0,0.0,0.0,0.0,0.0,0.236591160617,0.67233692536,0.0,0.0,0.564254235257,1.0
407.0,0.0,-0.170160871919,0.0,0.0,0.170160871919,0.0,0.0,0.0,0.0,0.0,0.238375097574,0.683256334913,0.0,0.0,0.555118762661,1.0
408.0,0.0,-0.165124132161,0.0,0.0,0.165124132161,0.0,0.0,0.0,0.0,0.0,0.240152082972,0.693869343998,0.0,0.0,0.546282738974,1.0
409.0,0.0,-0.159558048619,0.0,0.0,0.159558048619,0.0,0.0,0.0,0.0,0.0,0.241922221734,0.704145064366,0.0,0.0,0.537777157368,1.0
410.0,0.0,-0.15348613991,0.0,0.0,0.15348613991,0.0,0.0,0.0,0.0,0.0,0.243685626942,0.714054015419,0.0,0.0,0.529631611523,1.0
411.0,0.0,-0.146933469923,0.0,0.0,0.146933469923,0.0,0.0,0.0,0.0,0.0,0.245442419406,0.723568213976,0.0,0.0,0.52187420543,1.0
412.0,0.0,-0.139926548868,0.0,0.0,0.139926548868,0.0,0.0,0.0,0.0,0.0,0.247192727229,0.732661258167,0.0,0.0,0.514531469062,1.0
413.0,0.0,-0.132493230174,0.0,0.0,0.132493230174,0.0,0.0,0.0,0.0,0.0,0.248936685332,0.741308405177,0.0,0.0,0.507628280155,1.0
414.0,0.0,-0.12466260361,0.0,0.0,0.12466260361,0.0,0.0,0.0,0.0,0.0,0.250674434973,0.749486642661,0.0,0.0,0.501187792311,1.0
415.0,0.0,-0.116464885049,0.0,0.0,0.116464885049,0.0,0.0,0.0,0.0,0.0,0.252406123239,0.757174753606,0.0,0.0,0.495231369633,1.0
416.0,0.0,-0.107931303255,0.0,0.0,0.107931303255,0.0,0.0,0.0,0.0,0.0,0.254131902532,0.764353374488,0.0,0.0,0.489778528043,1.0
417.0,0.0,-0.0990939841349,0.0,0.0,0.0990939841349,0.0,0.0,0.0,0.0,0.0,0.255851930025,0.771005046576,0.0,0.0,0.48484688345,1.0
418.0,0.0,-0.0899858328507,0.0,0.0,0.0899858328507,0.0,0.0,0.0,0.0,0.0,0.257566367127,0.777114260259,0.0,0.0,0.480452106869,1.0
419.0,0.0,-0.0806404142332,0.0,0.0,0.0806404142332,0.0,0.0,0.0,0.0,0.0,0.259275378918,0.782667492307,0.0,0.0,0.476607886611,1.0
420.0,0.0,-0.0710918319088,0.0,0.0,0.0710918319088,0.0,0.0,0.0,0.0,0.0,0.260979133589,0.787653235994,0.0,0.0,0.473325897595,1.0
421.0,0.0,-0.0613746065741,0.0,0.0,0.0613746065741,0.0,0.0,0.0,0.0,0.0,0.262677801868,0.792062024032,0.0,0.0,0.470615777836,1.0
422.0,0.0,-0.0515235538408,0.0,0.0,0.0515235538408,0.0,0.0,0.0,0.0,0.0,0.264371556449,0.795886444311,0.0,0.0,0.468485112139,1.0
423.0,0.0,-0.0415736620746,0.0,0.0,0.0415736620746,0.0,0.0,0.0,0.0,0.0,0.266060571415,0.799121148434,0.0,0.0,0.466939422981,1.0
424.0,0.0,-0.0315599706489,0.0,0.0,0.0315599706489,0.0,0.0,0.0,0.0,0.0,0.267745021656,0.801762853089,0.0,0.0,0.465982168567,1.0
425.0,0.0,-0.0215174490282,0.0,0.0,0.0215174490282,0.0,0.0,0.0,0.0,0.0,0.269425082301,0.803810334306,0.0,0.0,0.465614747995,1.0
426.0,0.0,-0.0114808770902,0.0,0.0,0.0114808770902,0.0,0.0,0.0,0.0,0.0,0.271100928141,0.805264414681,0.0,0.0,0.46583651346,1.0
427.0,0.0,-0.00148472708783,0.0,0.0,0.00148472708783,0.0,0.0,0.0,0.0,0.0,0.272772733068,0.806127943666,0.0,0.0,0.466644789402,1.0
428.0,0.0,0.00843695235601,0.0,0.0,-0.00843695235601,0.0,0.0,0.0,0.0,0.0,0.274440669514,0.806405771055,0.0,0.0,0.468034898459,1.0
429.0,0.0,0.0182506498396,0.0,0.0,-0.0182506498396,0.0,0.0,0.0,0.0,0.0,0.276104907907,0.806104713803,0.0,0.0,0.470000194103,1.0
430.0,0.0,0.0279235019877,0.0,0.0,-0.0279235019877,0.0,0.0,0.0,0.0,0.0,0.277765616128,0.805233516365,0.0,0.0,0.472532099764,1.0
431.0,0.0,0.0374234011142,0.0,0.0,-0.0374234011142,0.0,0.0,0.0,0.0,0.0,0.279422958995,0.803802804719,0.0,0.0,0.475620154276,1.0
432.0,0.0,0.0467190993969,0.0,0.0,-0.0467190993969,0.0,0.0,0.0,0.0,0.0,0.281077097747,0.801825034318,0.0,0.0,0.47925206343,1.0
433.0,0.0,0.0557803092347,0.0,0.0,-0.0557803092347,0.0,0.0,0.0,0.0,0.0,0.282728189557,0.799314432157,0.0,0.0,0.4834137574,1.0
434.0,0.0,0.0645777994754,0.0,0.0,-0.0645777994754,0.0,0.0,0.0,0.0,0.0,0.284376387053,0.796286933249,0.0,0.0,0.488089453804,1.0
435.0,0.0,0.0730834872148,0.0,0.0,-0.0730834872148,0.0,0.0,0.0,0.0,0.0,0.286021837866,0.792760111734,0.0,0.0,0.493261726132,1.0
436.0,0.0,0.0812705248899,0.0,0.0,-0.0812705248899,0.0,0.0,0.0,0.0,0.0,0.287664684198,0.788753106933,0.0,0.0,0.498911577265,1.0
437.0,0.0,0.0891133824049,0.0,0.0,-0.0891133824049,0.0,0.0,0.0,0.0,0.0,0.289305062402,0.784286544618,0.0,0.0,0.505018517785,1.0
438.0,0.0,0.0965879240482,0.0,0.0,-0.0965879240482,0.0,0.0,0.0,0.0,0.0,0.290943102604,0.779382453831,0.0,0.0,0.511560648773,1.0
439.0,0.0,0.103671479979,0.0,0.0,-0.103671479979,0.0,0.0,0.0,0.0,0.0,0.292578928329,0.774064179559,0.0,0.0,0.518514748769,1.0
440.0,0.0,0.110342912086,0.0,0.0,-0.110342912086,0.0,0.0,0.0,0.0,0.0,0.29421265617,0.768356291606,0.0,0.0,0.525856364564,1.0
441.0,0.0,0.116582674026,0.0,0.0,-0.116582674026,0.0,0.0,0.0,0.0,0.0,0.295844395473,0.762284489999,0.0,0.0,0.533559905474,1.0
442.0,0.0,0.122372865307,0.0,0.0,-0.122372865307,0.0,0.0,0.0,0.0,0.0,0.297474248053,0.755875507301,0.0,0.0,0.541598740753,1.0
443.0,0.0,0.127697279251,0.0,0.0,-0.127697279251,0.0,0.0,0.0,0.0,0.0,0.299102307939,0.749157008169,0.0,0.0,0.549945299771,1.0
444.0,0.0,0.132541444745,0.0,0.0,-0.132541444745,0.0,0.0,0.0,0.0,0.0,0.300728661144,0.742157486539,0.0,0.0,0.558571174605,1.0
445.0,0.0,0.136892661675,0.0,0.0,-0.136892661675,0.0,0.0,0.0,0.0,0.0,0.30235338547,0.734906160811,0.0,0.0,0.567447224659,1.0
446.0,0.0,0.140740029978,0.0,0.0,-0.140740029978,0.0,0.0,0.0,0.0,0.0,0.303976550337,0.727432867402,0.0,0.0,0.576543682935,1.0
447.0,0.0,0.144074472267,0.0,0.0,-0.144074472267,0.0,0.0,0.0,0.0,0.0,0.305598216647,0.719767953059,0.0,0.0,0.585830263589,1.0
448.0,0.0,0.146888749994,0.0,0.0,-0.146888749994,0.0,0.0,0.0,0.0,0.0,0.307218436677,0.7119421663,0.0,0.0,0.595276270377,1.0
449.0,0.0,0.149177473163,0.0,0.0,-0.149177473163,0.0,0.0,0.0,0.0,0.0,0.308837253997,0.703986548377,0.0,0.0,0.60485070562,1.0
450.0,0.0,0.150937103606,0.0,0.0,-0.150937103606,0.0,0.0,0.0,0.0,0.0,0.31045470343,0.695932324124,0.0,0.0,0.614522379306,1.0
451.0,0.0,0.152165951855,0.0,0.0,-0.152165951855,0.0,0.0,0.0,0.0,0.0,0.312070811031,0.687810793082,0.0,0.0,0.624260017949,1.0
452.0,0.0,0.152864167695,0.0,0.0,-0.152864167695,0.0,0.0,0.0,0.0,0.0,0.313685594102,0.679653221261,0.0,0.0,0.634032372841,1.0
453.0,0.0,0.15303372446,0.0,0.0,-0.15303372446,0.0,0.0,0.0,0.0,0.0,0.315299061235,0.671490733913,0.0,0.0,0.643808327322,1.0
454.0,0.0,0.152678397193,0.0,0.0,-0.152678397193,0.0,0.0,0.0,0.0,0.0,0.316911212388,0.663354209677,0.0,0.0,0.653557002711,1.0
455.0,0.0,0.151803734788,0.0,0.0,-0.151803734788,0.0,0.0,0.0,0.0,0.0,0.318522038985,0.655274176438,0.0,0.0,0.663247862547,1.0
456.0,0.0,0.150417026262,0.0,0.0,-0.150417026262,0.0,0.0,0.0,0.0,0.0,0.320131524046,0.647280709262,0.0,0.0,0.672850814785,1.0
457.0,0.0,0.148527261327,0.0,0.0,-0.148527261327,0.0,0.0,0.0,0.0,0.0,0.32173964235,0.639403330724,0.0,0.0,0.682336311626,1.0
458.0,0.0,0.146145085428,0.0,0.0,-0.146145085428,0.0,0.0,0.0,0.0,0.0,0.323346360613,0.63167091396,0.0,0.0,0.691675446653,1.0
459.0,0.0,0.143282749469,0.0,0.0,-0.143282749469,0.0,0.0,0.0,0.0,0.0,0.324951637706,0.624111588755,0.0,0.0,0.700840048951,1.0
460.0,0.0,0.139954054428,0.0,0.0,-0.139954054428,0.0,0.0,0.0,0.0,0.0,0.326555424891,0.61675265096,0.0,0.0,0.70980277393,1.0
461.0,0.0,0.136174291098,0.0,0.0,-0.136174291098,0.0,0.0,0.0,0.0,0.0,0.328157666077,0.609620475526,0.0,0.0,0.718537190551,1.0
462.0,0.0,0.131960175207,0.0,0.0,-0.131960175207,0.0,0.0,0.0,0.0,0.0,0.32975829811,0.602740433421,0.0,0.0,0.727017864689,1.0
463.0,0.0,0.127329778167,0.0,0.0,-0.127329778167,0.0,0.0,0.0,0.0,0.0,0.331357251075,0.596136812691,0.0,0.0,0.735220438384,1.0
464.0,0.0,0.122302453739,0.0,0.0,-0.122302453739,0.0,0.0,0.0,0.0,0.0,0.332954448624,0.589832743887,0.0,0.0,0.743121704737,1.0
465.0,0.0,0.11689876089,0.0,0.0,-0.11689876089,0.0,0.0,0.0,0.0,0.0,0.334549808322,0.583850130099,0.0,0.0,0.750699678222,1.0
466.0,0.0,0.111140383141,0.0,0.0,-0.111140383141,0.0,0.0,0.0,0.0,0.0,0.336143242008,0.578209581782,0.0,0.0,0.757933660226,1.0
467.0,0.0,0.10505004472,0.0,0.0,-0.10505004472,0.0,0.0,0.0,0.0,0.0,0.337734656181,0.572930356562,0.0,0.0,0.764804299618,1.0
468.0,0.0,0.0986514238192,0.0,0.0,-0.0986514238192,0.0,0.0,0.0,0.0,0.0,0.339323952389,0.568030304205,0.0,0.0,0.771293648184,1.0
469.0,0.0,0.0919690632983,0.0,0.0,-0.0919690632983,0.0,0.0,0.0,0.0,0.0,0.340911027644,0.563525816863,0.0,0.0,0.777385210781,1.0
470.0,0.0,0.0850282791417,0.0,0.0,-0.0850282791417,0.0,0.0,0.0,0.0,0.0,0.34249577484,0.559431784759,0.0,0.0,0.783063990081,1.0
471.0,0.0,0.0778550670198,0.0,0.0,-0.0778550670198,0.0,0.0,0.0,0.0,0.0,0.344078083185,0.555761557396,0.0,0.0,0.78831652579,1.0
472.0,0.0,0.0704760072808,0.0,0.0,-0.0704760072808,0.0,0.0,0.0,0.0,0.0,0.345657838646,0.552526910381,0.0,0.0,0.793130928265,1.0
473.0,0.0,0.0629181687176,0.0,0.0,-0.0629181687176,0.0,0.0,0.0,0.0,0.0,0.347234924391,0.549738017946,0.0,0.0,0.797496906445,1.0
474.0,0.0,0.0552090114496,0.0,0.0,-0.0552090114496,0.0,0.0,0.0,0.0,0.0,0.348809221249,0.547403431189,0.0,0.0,0.80140579006,1.0
475.0,0.0,0.0473762892598,0.0,0.0,-0.0473762892598,0.0,0.0,0.0,0.0,0.0,0.350380608167,0.54553006209,0.0,0.0,0.804850546077,1.0
476.0,0.0,0.0394479517291,0.0,0.0,-0.0394479517291,0.0,0.0,0.0,0.0,0.0,0.35194896267,0.544123173285,0.0,0.0,0.807825789384,1.0
477.0,0.0,0.0314520465049,0.0,0.0,-0.0314520465049,0.0,0.0,0.0,0.0,0.0,0.353514161323,0.543186373602,0.0,0.0,0.810327787721,1.0
478.0,0.0,0.0234166220395,0.0,0.0,-0.0234166220395,0.0,0.0,0.0,0.0,0.0,0.355076080196,0.54272161932,0.0,0.0,0.812354460876,1.0
479.0,0.0,0.0153696311286,0.0,0.0,-0.0153696311286,0.0,0.0,0.0,0.0,0.0,0.356634595318,0.542729221096,0.0,0.0,0.813905374222,1.0
480.0,0.0,0.0073388355755,0.0,0.0,-0.0073388355755,0.0,0.0,0.0,0.0,0.0,0.358189583139,0.543207856505,0.0,0.0,0.814981726634,1.0
481.0,0.0,-0.000648287701409,0.0,0.0,0.000648287701409,0.0,0.0,0.0,0.0,0.0,0.359740920975,0.544154588077,0.0,0.0,0.815586332897,1.0
482.0,0.0,-0.00856463880569,0.0,0.0,0.00856463880569,0.0,0.0,0.0,0.0,0.0,0.361288487454,0.545564886755,0.0,0.0,0.815723600699,1.0
483.0,0.0,-0.016383584943,0.0,0.0,0.016383584943,0.0,0.0,0.0,0.0,0.0,0.362832162954,0.547432660618,0.0,0.0,0.815399502336,1.0
484.0,0.0,-0.0240790481512,0.0,0.0,0.0240790481512,0.0,0.0,0.0,0.0,0.0,0.364371830023,0.54975028875,0.0,0.0,0.814621541272,1.0
